Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
1.373,0.183,0.732,0.366,0.244,-0.148,0.949
1.376,0.061,0.793,0.305,0.248,-0.148,0.946
1.38,0.0,0.854,0.122,0.245,-0.142,0.95
1.383,0.0,0.732,0.061,0.251,-0.147,0.948
1.386,0.0,0.732,0.061,0.25,-0.147,0.948
1.39,0.0,0.793,0.122,0.242,-0.145,0.953
1.393,0.183,0.854,0.122,0.247,-0.145,0.951
1.398,0.061,0.854,0.122,0.253,-0.15,0.946
1.401,0.0,0.732,0.183,0.255,-0.148,0.951
1.404,-0.183,0.915,0.305,0.245,-0.144,0.949
1.408,0.061,0.793,0.122,0.249,-0.147,0.947
1.411,0.061,0.671,0.061,0.254,-0.144,0.954
1.415,0.061,0.976,0.244,0.249,-0.146,0.948
1.418,-0.122,0.854,0.183,0.253,-0.147,0.948
1.421,0.0,0.976,0.122,0.253,-0.146,0.948
1.426,0.061,0.793,0.061,0.245,-0.147,0.951
1.433,0.244,1.037,0.122,0.25,-0.144,0.948
1.436,0.0,0.915,0.0,0.25,-0.142,0.952
1.439,-0.061,0.793,0.183,0.244,-0.146,0.952
1.443,0.0,0.793,0.183,0.249,-0.152,0.952
1.446,0.0,0.854,0.366,0.248,-0.146,0.951
1.453,0.122,0.793,0.122,0.245,-0.145,0.952
1.456,0.122,0.854,0.122,0.246,-0.144,0.95
1.461,0.061,0.732,0.061,0.245,-0.147,0.949
1.464,-0.122,0.732,0.122,0.249,-0.15,0.947
1.468,-0.061,0.793,0.061,0.247,-0.148,0.952
1.471,0.061,0.854,0.061,0.25,-0.146,0.952
1.474,-0.061,0.732,0.061,0.245,-0.145,0.952
1.475,-0.061,0.793,0.183,0.25,-0.148,0.953
1.478,0.061,0.915,0.061,0.25,-0.146,0.95
1.481,-0.427,0.732,0.061,0.25,-0.145,0.949
1.486,-0.061,0.793,-0.061,0.249,-0.145,0.95
1.489,-0.183,0.793,0.061,0.243,-0.146,0.948
1.493,-0.427,0.976,0.122,0.254,-0.145,0.948
1.496,-0.671,0.793,-0.122,0.255,-0.147,0.949
1.499,-1.402,0.732,-0.244,0.248,-0.146,0.956
1.503,0.793,0.854,0.366,0.25,-0.146,0.948
1.506,-0.122,0.671,-0.061,0.247,-0.144,0.955
1.516,-0.061,0.854,0.183,0.246,-0.147,0.95
1.521,0.122,0.793,0.0,0.252,-0.15,0.949
1.524,0.0,0.915,0.244,0.25,-0.144,0.953
1.528,0.0,0.915,0.122,0.246,-0.145,0.949
1.531,0.0,0.854,0.061,0.248,-0.142,0.946
1.534,0.061,0.732,0.183,0.247,-0.136,0.963
1.538,-0.061,0.854,0.183,0.239,-0.173,0.915
1.541,-0.305,0.915,0.244,0.229,-0.133,0.923
1.546,-0.183,0.915,0.183,0.258,-0.163,0.964
1.549,-0.122,0.854,0.183,0.251,-0.146,0.959
1.552,-0.122,0.915,0.122,0.249,-0.141,0.951
1.556,-0.122,0.915,0.244,0.25,-0.146,0.938
1.559,-0.183,0.671,0.061,0.254,-0.144,0.954
1.563,-0.061,0.854,0.0,0.249,-0.146,0.95
1.566,0.122,0.732,0.122,0.248,-0.147,0.945
1.569,0.122,0.976,0.122,0.243,-0.146,0.943
1.576,-0.061,0.793,0.0,0.246,-0.144,0.956
1.581,-0.244,0.793,0.183,0.246,-0.146,0.95
1.584,-0.366,1.037,0.244,0.249,-0.148,0.949
1.587,-0.366,0.854,0.183,0.249,-0.147,0.955
1.591,-0.244,0.732,0.427,0.252,-0.146,0.953
1.594,-0.427,0.671,0.244,0.248,-0.148,0.95
1.598,-0.366,0.793,0.183,0.246,-0.147,0.948
1.601,-0.366,0.915,0.122,0.253,-0.146,0.952
1.604,-0.183,0.854,0.366,0.246,-0.147,0.951
1.609,-0.427,0.732,0.122,0.252,-0.146,0.952
1.612,-0.488,0.793,0.183,0.249,-0.146,0.953
1.616,-0.549,0.854,0.183,0.246,-0.146,0.951
1.619,-0.488,0.915,0.122,0.247,-0.145,0.951
1.622,-0.366,0.732,0.183,0.247,-0.142,0.948
1.626,-0.305,0.793,0.183,0.246,-0.145,0.948
1.629,-0.305,0.793,0.122,0.249,-0.144,0.943
1.634,-0.366,0.915,0.122,0.246,-0.145,0.953
1.639,-0.427,0.854,0.305,0.25,-0.146,0.95
1.644,-0.549,0.915,0.183,0.251,-0.144,0.947
1.647,-0.549,0.915,0.183,0.25,-0.151,0.949
1.65,-0.549,0.915,0.183,0.252,-0.147,0.95
1.651,-0.488,0.793,0.244,0.244,-0.149,0.955
1.654,-0.488,0.671,0.183,0.253,-0.146,0.954
1.657,-0.671,0.915,0.122,0.255,-0.148,0.95
1.661,-0.488,0.854,0.305,0.248,-0.145,0.95
1.664,-0.427,0.915,0.305,0.247,-0.145,0.949
1.669,-0.61,1.037,0.244,0.25,-0.142,0.947
1.672,-0.793,0.976,0.244,0.25,-0.145,0.951
1.675,-0.732,0.915,0.183,0.247,-0.144,0.947
1.679,-0.732,0.915,0.244,0.248,-0.145,0.947
1.682,-0.793,0.854,0.305,0.248,-0.147,0.954
1.689,-0.854,0.915,0.061,0.249,-0.146,0.946
1.692,-0.61,1.098,0.122,0.243,-0.146,0.948
1.697,-0.732,0.976,0.183,0.251,-0.147,0.952
1.704,-0.671,0.854,0.366,0.249,-0.145,0.953
1.707,-0.732,0.793,0.305,0.249,-0.148,0.953
1.71,-0.732,0.976,0.183,0.253,-0.15,0.945
1.714,-0.915,0.793,0.122,0.247,-0.147,0.947
1.717,-0.854,0.854,0.183,0.247,-0.147,0.95
1.724,-0.854,0.793,0.122,0.244,-0.146,0.948
1.727,-0.915,0.976,0.244,0.246,-0.148,0.945
1.732,-0.915,0.976,0.061,0.249,-0.145,0.948
1.735,-0.854,0.915,0.305,0.246,-0.148,0.953
1.739,-1.159,1.037,0.244,0.25,-0.147,0.945
1.742,-0.854,1.037,0.183,0.251,-0.148,0.949
1.745,-1.159,1.098,0.366,0.254,-0.144,0.95
1.749,-0.976,0.915,0.244,0.247,-0.146,0.953
1.752,-1.22,0.976,0.244,0.254,-0.148,0.95
1.757,-1.159,0.732,0.122,0.246,-0.148,0.943
1.76,-1.098,0.793,0.305,0.245,-0.146,0.949
1.767,-1.159,0.854,0.305,0.249,-0.142,0.949
1.77,-1.159,1.037,0.305,0.245,-0.145,0.947
1.774,-0.854,0.915,0.244,0.244,-0.146,0.951
1.777,-0.976,1.037,0.183,0.251,-0.15,0.949
