Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
8.25,-4.024,2.073,0.732,0.258,-0.158,0.951
8.269,-3.902,2.927,0.61,0.256,-0.165,0.946
8.3,-2.317,4.024,0.244,0.255,-0.174,0.941
8.31,-1.707,3.598,0.0,0.25,-0.18,0.941
8.36,-0.244,1.646,-0.671,0.244,-0.173,0.939
8.37,0.183,1.524,-0.732,0.248,-0.18,0.943
8.42,0.488,0.915,-1.402,0.249,-0.176,0.944
8.43,0.854,0.427,-1.402,0.249,-0.173,0.948
8.48,1.402,-0.976,-1.341,0.246,-0.172,0.947
8.511,0.915,-2.073,-0.915,0.25,-0.161,0.946
8.54,0.549,-1.341,-0.61,0.255,-0.167,0.945
8.571,0.488,-0.122,0.183,0.258,-0.16,0.953
8.581,0.915,0.122,0.122,0.257,-0.164,0.949
8.631,-0.061,0.61,0.671,0.257,-0.154,0.953
8.641,-0.061,0.427,0.793,0.253,-0.161,0.947
8.691,0.976,0.366,0.915,0.255,-0.168,0.94
8.701,1.707,0.793,0.793,0.248,-0.169,0.936
8.751,2.317,1.22,0.854,0.255,-0.164,0.944
8.782,2.439,1.646,0.793,0.257,-0.167,0.948
8.811,1.341,1.768,0.793,0.255,-0.156,0.947
8.842,1.768,0.732,0.488,0.236,-0.165,0.91
8.852,1.768,0.915,0.61,0.253,-0.162,0.933
8.902,3.232,0.671,-0.366,0.246,-0.16,0.914
8.912,4.085,-0.122,-0.915,0.223,-0.169,0.882
8.962,2.805,-1.768,-1.159,0.26,-0.147,0.968
8.972,2.805,-0.305,-0.671,0.271,-0.149,0.985
9.012,-0.061,2.744,0.366,0.26,-0.15,0.954
9.022,-0.427,2.927,0.732,0.264,-0.152,0.959
9.053,-0.61,2.073,0.61,0.259,-0.156,0.954
9.082,0.854,1.22,-0.732,0.251,-0.164,0.941
9.113,0.732,2.012,-0.183,0.262,-0.152,0.957
9.123,0.793,1.585,-0.305,0.256,-0.148,0.954
9.173,0.549,-0.122,-0.915,0.249,-0.155,0.941
9.183,0.366,0.061,-0.854,0.254,-0.152,0.944
9.233,0.488,0.244,-0.305,0.261,-0.151,0.954
9.243,0.549,-0.244,0.122,0.256,-0.149,0.947
9.283,0.122,-0.671,-0.061,0.258,-0.15,0.948
9.293,-0.305,-0.488,-0.122,0.262,-0.149,0.948
9.324,-0.549,-0.427,-0.122,0.256,-0.151,0.945
9.353,-0.183,0.061,-0.366,0.261,-0.154,0.942
9.384,-0.244,0.183,-0.732,0.259,-0.154,0.942
9.394,-0.061,0.61,-0.793,0.26,-0.154,0.945
9.413,-0.061,1.524,-0.732,0.266,-0.15,0.955
9.444,0.122,2.012,-0.549,0.259,-0.153,0.95
9.454,0.122,2.195,-0.549,0.261,-0.152,0.953
9.504,0.549,2.805,-0.793,0.256,-0.15,0.944
9.514,0.549,2.866,-0.732,0.258,-0.152,0.948
9.554,0.061,3.415,0.488,0.263,-0.148,0.96
9.564,0.183,3.72,0.976,0.27,-0.144,0.971
9.595,0.976,4.207,-1.341,0.24,-0.165,0.919
9.624,0.976,3.963,-0.061,0.243,-0.146,0.937
9.655,0.976,4.634,1.159,0.256,-0.147,0.951
9.665,0.915,5.0,0.976,0.256,-0.15,0.954
9.715,0.427,5.183,-2.317,0.239,-0.151,0.942
9.725,0.427,6.951,-4.512,0.216,-0.165,0.898
9.775,-5.915,13.476,-1.098,0.222,-0.12,0.92
9.785,-8.537,12.317,0.488,0.211,-0.112,0.917
9.825,-15.732,-9.207,2.012,0.213,-0.146,0.955
9.835,-16.463,-17.744,2.317,0.204,-0.141,0.949
9.866,-17.622,-51.646,-6.037,0.208,-0.157,0.988
9.895,13.78,-95.366,-23.963,0.307,-0.3,1.041
9.926,3.598,-195.244,-33.659,0.109,-0.098,1.091
9.936,4.146,-236.829,-45.305,0.286,-0.134,1.158
9.955,-4.085,-331.463,-65.793,-0.083,-0.165,1.148
9.986,21.768,-394.085,-82.134,0.006,-0.201,0.984
9.996,15.244,-387.073,-92.439,0.068,-0.228,0.968
10.046,19.024,13.476,-37.988,-0.409,-0.472,1.414
10.056,23.354,27.256,-22.134,-0.096,-0.64,1.188
