Timestamp,Wx,Wy,Wz,Gx,Gy,Gz
2.868,-0.244,0.732,0.122,0.258,-0.131,0.943
2.871,-0.061,0.732,0.0,0.261,-0.13,0.945
2.886,-0.183,0.793,0.183,0.26,-0.133,0.945
2.893,0.0,0.793,0.0,0.257,-0.129,0.947
2.896,-0.244,0.915,0.061,0.268,-0.131,0.946
2.907,0.0,0.671,0.183,0.26,-0.13,0.945
2.921,-0.122,0.976,0.061,0.259,-0.13,0.944
2.924,0.0,0.793,0.244,0.261,-0.13,0.946
2.931,-0.122,0.915,0.183,0.261,-0.133,0.947
2.946,-0.122,0.732,0.122,0.262,-0.133,0.945
2.956,-0.122,0.854,0.0,0.26,-0.134,0.944
2.959,-0.244,0.915,0.061,0.265,-0.129,0.946
2.97,-0.122,0.854,0.122,0.264,-0.126,0.951
2.981,0.061,0.671,0.244,0.26,-0.128,0.945
2.984,-0.122,0.854,-0.061,0.26,-0.131,0.941
2.994,-0.244,0.732,0.061,0.257,-0.131,0.949
3.009,-0.122,0.854,0.0,0.262,-0.131,0.949
3.016,0.0,0.854,0.122,0.265,-0.129,0.952
3.019,-0.061,0.793,0.061,0.259,-0.135,0.947
3.033,0.0,0.732,0.122,0.26,-0.133,0.942
3.044,-0.061,0.793,0.061,0.261,-0.133,0.941
3.047,-0.183,0.793,0.183,0.265,-0.13,0.944
3.055,-0.183,0.793,0.244,0.264,-0.132,0.951
3.069,-0.061,1.037,0.244,0.266,-0.129,0.952
3.072,-0.183,0.793,0.183,0.266,-0.131,0.955
3.079,-0.183,0.793,0.183,0.26,-0.128,0.945
3.082,-0.183,0.915,0.122,0.264,-0.131,0.95
3.096,-0.366,0.793,0.061,0.261,-0.131,0.947
3.104,-0.122,0.854,0.244,0.264,-0.132,0.95
3.107,-0.061,0.854,0.183,0.262,-0.129,0.952
3.118,-0.122,0.732,-0.122,0.258,-0.134,0.943
3.132,-0.244,0.854,0.061,0.261,-0.131,0.945
3.135,0.0,0.854,0.122,0.261,-0.128,0.948
3.139,-0.122,0.915,0.0,0.265,-0.134,0.951
3.142,0.0,0.732,0.061,0.26,-0.13,0.945
3.157,-0.183,0.793,0.122,0.262,-0.128,0.946
3.164,-0.183,0.854,0.061,0.259,-0.132,0.951
