time;seconds_elapsed;z;y;x;;delta_time
1,74E+18;9,060152344;0,045030982;0,047485024;0,372868596;;
1,74E+18;9,070220215;-0,093532855;-0,237517511;0,623067528;;
1,74E+18;9,080289307;-0,245721897;-0,26867503;0,590326484;;
1,74E+18;9,090357178;0,305985519;0,205365921;0,234962292;;
1,74E+18;9,10042627;-0,109558691;0,007983774;0,293607555;;
1,74E+18;9,110495117;0,062373746;0,071846234;0,331881702;;
1,74E+18;9,120563232;-0,24423195;-0,086739834;0,525125807;;
1,74E+18;9,13063208;0,254209739;-0,142900359;0,389662019;;
1,74E+18;9,140701416;-0,178841486;-0,082462321;0,514299585;;
1,74E+18;9,150769043;0,144677936;0,030031931;0,248970706;;
1,74E+18;9,160838379;-0,028601241;-0,037462236;0,087129975;;
1,74E+18;9,170907227;-0,41181613;-0,232004611;0,268047381;;
1,74E+18;9,180975098;0,733504244;0,482807007;-0,739667443;;
1,74E+18;9,191044189;-0,628198534;-0,08308343;0,193980001;;
1,74E+18;9,201113281;-0,068856679;-0,249287042;0,132753899;;
1,74E+18;9,211181152;0,237299521;0,003849387;-0,369336878;;
1,74E+18;9,221250244;-0,043273909;0,124255051;-0,389102961;;
1,74E+18;9,231319336;-0,008407763;-0,115157187;-0,445465703;;
1,74E+18;9,241387451;-0,148019647;0,021803863;-0,286554842;;
1,74E+18;9,251456299;-0,077237553;0,25580647;-0,160697342;;
1,74E+18;9,261525391;0,257797534;0,237345771;-0,274580144;;
1,74E+18;9,271593506;-0,168222477;-0,148546859;-0,174799664;;
1,74E+18;9,281662109;-0,088016722;-0,031961159;-0,045858089;;
1,74E+18;9,291731445;-0,155500943;-0,126873709;0,355870553;;
1,74E+18;9,301799316;0,226066179;0,067206582;-0,144641385;;
1,74E+18;9,311868164;0,077474869;-0,140210764;0,106981187;;
1,74E+18;9,321937256;-0,105381113;-0,028448808;0,032919389;;
1,74E+18;9,332005371;-0,05869535;0,034868334;-0,099871419;;
1,74E+18;9,342074219;-0,02233575;-0,052171565;0,032074244;;
1,74E+18;9,352143311;0,160969145;0,037458419;-0,124592759;;
1,74E+18;9,362211182;0,069839844;-0,069924098;0,156717296;;
1,74E+18;9,372280273;-0,120493927;-0,277174234;0,321311683;;
1,74E+18;9,382349365;0,043653264;-0,141943104;0,392139004;;
1,74E+18;9,392417236;-0,210282334;-0,08046584;0,41728583;;
1,74E+18;9,402486328;0,314503756;0,178970447;0,083512341;;
1,74E+18;9,412555176;-0,173911629;0,015546976;0,195969074;;
1,74E+18;9,422623535;0,032290743;-0,109150878;-0,044182841;;
1,74E+18;9,432692139;-0,116451373;0,101631716;-0,11539022;;
1,74E+18;9,44276123;0,110400987;-0,044870289;-0,337099473;;
1,74E+18;9,452829346;-0,175710203;-0,005742845;-0,069644888;;
1,74E+18;9,462898193;0,199133748;0,048121075;-0,019428042;;
1,74E+18;9,472967285;0,016281273;-0,037171304;0,053915797;;
1,74E+18;9,4830354;-0,198749717;0,04272476;0,287124751;;
1,74E+18;9,493104004;0,0667033;0,112371383;0,257188974;;
1,74E+18;9,503172119;-0,117201315;-0,080963771;0,347328131;;
1,74E+18;9,513241211;0,209753927;0,135284413;-0,379953805;;
1,74E+18;9,523310303;-0,179901225;0,069480774;0,150390249;;
1,74E+18;9,533378174;0,112046417;0,123380826;-0,08908046;;
1,74E+18;9,543447266;-0,064975453;0,053840065;-0,063168212;;
1,74E+18;9,553516113;0,085112817;0,004073898;-0,296049962;;
1,74E+18;9,563584717;-0,124828741;-0,141607113;-0,082168123;;
1,74E+18;9,573653809;0,148556238;0,170535796;-0,238744386;;
1,74E+18;9,583722656;-0,042077393;0,077266706;-0,027477552;;
1,74E+18;9,593790771;-0,117498252;0,077952141;0,239936116;;
1,74E+18;9,603859619;-0,047769467;-0,113843072;0,433257781;;
1,74E+18;9,613928711;0,316298823;0,004552348;-0,061075797;;
1,74E+18;9,623996582;-0,089069446;0,110388384;-0,125669384;;
1,74E+18;9,634065918;-0,034154783;0,030674773;-0,445331921;;
1,74E+18;9,644134766;0,090339612;0,12783955;-0,227629026;;
1,74E+18;9,654202637;-0,062440966;0,102644053;-0,245316987;;
1,74E+18;9,664271729;-0,185595052;-0,020683942;-0,124075658;;
1,74E+18;9,67434082;0,405324429;0,174928788;-0,487005664;;
1,74E+18;9,684408447;-0,011575287;0,063016405;-0,805573894;;
1,74E+18;9,694477783;-0,131278356;0,009797998;-0,285030373;;
1,74E+18;9,704546631;0,043493105;-0,03122088;-0,474809725;;
1,74E+18;9,714614746;-0,182316469;0,014768809;-0,237666564;;
1,74E+18;9,724683594;0,116365449;-0,112862354;0,065702699;;
1,74E+18;9,734751709;-0,053024903;-0,040496964;0,266547717;;
1,74E+18;9,744820557;0,102587099;-0,234005393;0,099854651;;
1,74E+18;9,754889648;-0,179777306;-0,139501391;0,170301092;;
1,74E+18;9,76495752;0,133562667;-0,163512436;-0,057109209;;
1,74E+18;9,775026855;-0,022510522;-0,095247614;-0,09039262;;
1,74E+18;9,785095703;0,100799631;0,017115299;-0,377892525;;
1,74E+18;9,795163818;-0,051079614;0,210426182;-0,629229339;;
1,74E+18;9,80523291;0,03195815;0,24748613;-0,254609881;;
1,74E+18;9,815301758;0,056497548;0,180845593;-0,146213274;;
1,74E+18;9,825369873;-0,131602181;0,191744332;-0,178537864;;
1,74E+18;9,835438721;0,227233469;0,134921242;-0,184423762;;
1,74E+18;9,845507813;-0,096714407;-0,012635085;0,022995119;;
1,74E+18;9,855575684;0,033467385;0,084052969;-0,246387247;;
1,74E+18;9,865644775;-0,051978609;0,020516691;-0,068492024;;
1,74E+18;9,875713623;0,087061028;-0,39092634;0,193168428;;
1,74E+18;9,885781738;-0,007205986;0,155046532;0,062481298;;
1,74E+18;9,89585083;-0,145481069;0,078730468;0,014452406;;
1,74E+18;9,905918945;0,279199219;0,168310923;-0,237970369;;
1,74E+18;9,915987549;-0,182430451;0,161231047;0,112183533;;
1,74E+18;9,926056885;-0,04806582;0,120689504;0,309126411;;
1,74E+18;9,936124756;-0,045377603;-0,28912177;0,508792695;;
1,74E+18;9,946193604;-0,022638533;-0,331552031;0,905755393;;
1,74E+18;9,956262939;-0,074716511;-0,336930144;1,044908062;;
1,74E+18;9,966330811;0,237121826;0,119331477;0,423732741;;
1,74E+18;9,976399658;-0,16675182;0,33835762;0,402203375;;
1,74E+18;9,98646875;-0,04045476;-0,036574804;0,325574016;;
1,74E+18;9,996536865;-0,15612755;-0,314156879;0,60514247;;
1,74E+18;10,00660571;0,034663902;0,125481086;0,238857783;;
1,74E+18;10,0166748;0,120107558;0,191276313;-0,104573067;;
1,74E+18;10,02674268;-0,112425771;0,151886314;0,315314817;;
1,74E+18;10,03681177;0,046942368;-0,062150569;-0,027121491;;
1,74E+18;10,04687964;0,004447043;-0,147401232;-0,16178585;;
1,74E+18;10,05694873;-0,141159114;0,249689138;-0,064972695;;
1,74E+18;10,06701758;0,048439914;0,069349252;-0,023315822;;
1,74E+18;10,07708569;0,032872342;0,193873051;-0,429272985;;
1,74E+18;10,08715479;-0,194577985;-0,076820926;-0,0348738;;
1,74E+18;10,09722363;0,092438045;-0,056245916;-0,155681359;;
1,74E+18;10,1072915;-0,127079735;0,256749066;-0,103954679;;
1,74E+18;10,11736084;0,018819267;-0,218063271;-0,212438617;;
1,74E+18;10,12742969;-0,084129651;0,28660323;-0,119123095;;
1,74E+18;10,13749756;-0,039990065;-0,024548061;-0,107077889;;
1,74E+18;10,14756689;-0,031164369;-0,001349282;-0,065608239;;
1,74E+18;10,15763477;0,000414426;0,054875541;-0,262477582;;
1,74E+18;10,16770386;-0,013499533;-0,067687557;-0,286797985;;
1,74E+18;10,17777271;-0,009604864;0,02176212;-0,125772379;;
1,74E+18;10,18784082;-0,041177814;-0,10005937;0,072995459;;
1,74E+18;10,19790967;-0,158789463;-0,000310619;0,441199533;;
1,74E+18;10,20797876;0,010442484;-0,056451165;0,274529638;;
1,74E+18;10,21804663;-0,036695115;0,043209018;0,237403054;;
1,74E+18;10,22811572;-0,085618428;-0,113253838;0,515333605;;
1,74E+18;10,23818457;-0,073645666;-0,010908969;0,262476778;;
1,74E+18;10,24825293;-0,139637019;-0,008950263;0,090236991;;
1,74E+18;10,25832153;0,063119012;0,361985383;0,170112876;;
1,74E+18;10,26838965;-0,162231128;0,133229398;0,333439964;;
1,74E+18;10,27845874;0,090063133;-0,072417997;0,353569765;;
1,74E+18;10,28852783;-0,078280925;-0,228379077;0,509113451;;
1,74E+18;10,29859546;0,021225743;-0,424025586;0,38940735;;
1,74E+18;10,30866479;0,044866731;-0,084371186;0,554424638;;
1,74E+18;10,31873364;0,076589319;-0,332751799;-0,079863975;;
1,74E+18;10,32880176;-0,099832832;0,183426239;-0,04412479;;
1,74E+18;10,33887061;-0,045666357;0,066686828;0,123991633;;
1,74E+18;10,34893994;-0,093254622;-0,218720638;0,21326683;;
1,74E+18;10,35900757;-0,014995909;-0,276645899;0,014602238;;
1,74E+18;10,36907666;0,034085809;0,019861351;0,01306853;;
1,74E+18;10,37914453;0,012238719;-0,052448907;0,234172876;;
1,74E+18;10,38921387;0,002504676;-0,038873642;-0,226561178;;
1,74E+18;10,39928271;-0,103584878;0,0350547;-0,233451723;;
1,74E+18;10,40935083;-0,058243515;0,007419967;-0,493414253;;
1,74E+18;10,41941992;-0,029953824;0,100999957;-0,176724257;;
1,74E+18;10,42948853;-0,032348026;0,049179379;-0,035576717;;
1,74E+18;10,43955688;0,003564999;0,048737262;0,064669383;;
1,74E+18;10,44962573;-0,116145084;0,06148894;0,209867415;;
1,74E+18;10,45969482;0,180890236;0,263131771;0,065102418;;
1,74E+18;10,4697627;-0,127960025;0,083211066;0,342265331;;
1,74E+18;10,47983179;0,013141806;-0,20970837;0,382397947;;
1,74E+18;10,48989966;0,019872575;-0,087300719;0,315061938;;
1,74E+18;10,49996875;0,080780341;0,2709208;0,224100359;;
1,74E+18;10,5100376;-0,196195357;-0,16512853;0,429782067;;
1,74E+18;10,52010596;0,056985624;-0,155851528;0,312399989;;
1,74E+18;10,53017456;0,118038935;-0,005981481;0,144084344;;
1,74E+18;10,5402439;-0,12511808;0,270567986;0,102501357;;
1,74E+18;10,55031177;0,058939096;0,277772054;0,024628688;;
1,74E+18;10,56038062;-0,113438748;-0,051937729;0,55278911;;
1,74E+18;10,57044775;0,125531921;-0,152493797;0,217609353;;
1,74E+18;10,58051709;-0,121821961;-0,025706295;0,50255928;;
1,74E+18;10,59058569;0,084527126;-0,218038848;0,493851219;;
1,74E+18;10,60065405;-0,088747959;0,179807153;0,32731275;;
1,74E+18;10,6107229;0,061335051;-0,069844315;-0,134275218;;
1,74E+18;10,62079199;-0,101315764;0,300123495;0,61465655;;
1,74E+18;10,63085986;0,076609777;-0,492733541;0,0544481;;
1,74E+18;10,64092896;-0,013164017;0,204405478;-0,034055024;;
1,74E+18;10,65099683;-0,026929508;0,055499166;0,549282344;;
1,74E+18;10,66106592;0,008382044;-0,250438586;0,501332479;;
1,74E+18;10,67113501;-0,077061612;0,054049415;0,959897098;;
1,74E+18;10,68120313;0,056113517;-0,094885411;0,970745751;;
1,74E+18;10,69127197;-0,027536242;-0,208548752;0,543590525;;
1,74E+18;10,70134082;-0,002547931;-0,022654498;0,039105026;;
1,74E+18;10,71140918;-0,024544659;-0,050636364;-0,262424153;;
1,74E+18;10,72147778;0,007478373;-0,020157128;-0,322773645;;
1,74E+18;10,73154712;-0,033074002;0,005328785;-0,013575014;;
1,74E+18;10,74161499;-0,024243045;0,014955125;-0,110447503;;
1,74E+18;10,75168408;-0,0080816;0,028814591;-0,149656509;;
1,74E+18;10,76175195;0,01196867;0,071558983;-0,29388166;;
1,74E+18;10,77182104;-0,051478258;0,063196927;-0,259444772;;
1,74E+18;10,78188989;0,019599603;-0,008416403;-0,008125589;;
1,74E+18;10,79195801;-0,038309565;-0,126846018;0,295184614;;
1,74E+18;10,80202686;0,035761049;-0,057556395;0,274597972;;
1,74E+18;10,81209619;-0,005539514;-0,024373572;-0,220481091;;
1,74E+18;10,82216382;-0,041601592;0,150641557;-0,234139193;;
1,74E+18;10,83223291;-0,050878539;0,033652181;0,060807853;;
1,74E+18;10,84230103;0,035758711;-0,19135305;-0,141026601;;
1,74E+18;10,85237012;-0,020360066;0,134146714;-0,426525842;;
1,74E+18;10,86243896;-0,035324996;0,24011845;0,274788855;;
1,74E+18;10,87250708;-0,020962709;-0,161497626;0,863048397;;
1,74E+18;10,88257617;0,00387538;-0,290137103;0,545419458;;
1,74E+18;10,89264502;-0,002260346;-0,109700566;-0,01461621;;
1,74E+18;10,90271313;-0,027698154;0,061913061;-0,099707169;;
1,74E+18;10,91278198;-0,027245734;0,062207167;0,122634711;;
1,74E+18;10,9228501;-0,005097031;0,075476206;0,333232605;;
1,74E+18;10,93291895;-0,019461072;0,02934409;0,624540889;;
1,74E+18;10,94298804;-0,011679916;-0,004303004;0,291882083;;
1,74E+18;10,95305591;-0,003747954;-0,002833648;0,005640426;;
1,74E+18;10,963125;-0,012875264;-0,000536801;0,014430672;;
1,74E+18;10,97319409;-0,014521277;0,001105577;0,011708537;;
1,74E+18;10,98326221;-0,014521277;-0,014305726;0,011418569;;
1,74E+18;10,99333081;-0,016016484;-0,009993146;0,012338752;;
1,74E+18;11,00339917;-0,015716625;-0,006549504;-0,001962302;;
1,74E+18;11,01346802;-0,020953356;-0,008478864;-0,012853922;;
1,74E+18;11,02353687;-0,014219664;-0,008432322;-0,002293203;;
1,74E+18;11,03360498;-0,013470307;-0,010530555;0,014729844;;
1,74E+18;11,04367407;-0,00643734;-0,01096611;0,024979817;;
1,74E+18;11,05374194;-0,008681904;-0,012490772;0,022884991;;
1,74E+18;11,06381104;-0,004792495;-0,002312405;0,012965403;;
1,74E+18;11,07387988;-0,012872341;3,50E-05;0,000310516;;
1,74E+18;11,08394824;-0,024245383;-0,001416666;0,011619284;;
1,74E+18;11,09401685;-0,015865678;-0,000933491;0,013858706;;
1,74E+18;11,10408594;-0,001499883;-0,011049181;0,01106541;;
1,74E+18;11,1141543;-0,000751111;0,001665801;0,014228414;;
1,74E+18;11,1242229;-0,004192191;-0,004467651;0,016592165;;
1,74E+18;11,13429077;-0,007333996;0,005648728;0,026208295;;
1,74E+18;11,14436011;-0,014367548;-0,006829736;0,025995243;;
1,74E+18;11,15442896;-0,005987842;-0,017291203;0,008808747;;
1,74E+18;11,16449707;-0,005239654;-0,003760782;0,001735423;;
1,74E+18;11,17456616;-0,003743278;-0,00578757;0,000362723;;
1,74E+18;11,18463477;-0,008231822;-0,007247131;0,004898997;;
1,74E+18;11,19470313;-0,021998481;-0,010841392;0,00697773;;
1,74E+18;11,20477197;-0,004041969;-0,012931391;0,010254014;;
1,74E+18;11,21484009;-0,011373627;-0,016007246;0,011094904;;
1,74E+18;11,22490894;-0,021249124;-0,003246078;0,010274548;;
1,74E+18;11,23497803;-0,011972177;-0,000781186;0,013245967;;
1,74E+18;11,24504614;-0,01272095;0,003028495;0,009838394;;
1,74E+18;11,25511499;-0,013469722;-0,00617004;0,013488872;;
1,74E+18;11,26518286;-0,009130816;-0,000275059;0,005651301;;
1,74E+18;11,2752522;-0,01586334;-0,003856369;0,009893745;;
1,74E+18;11,2853208;0,006282441;-0,01049668;0,010528534;;
1,74E+18;11,29538892;-0,014817045;-0,013299983;0,017948208;;
1,74E+18;11,30545801;-0,008681904;-0,009620422;0,028372558;;
1,74E+18;11,31552686;-0,011674071;-0,007437507;0,014522394;;
1,74E+18;11,32559497;-0,020503274;-0,007084017;0,002620275;;
1,74E+18;11,33566406;-0,015266543;-0,00415754;-0,00439505;;
1,74E+18;11,34573193;-0,010478139;-0,004959399;-0,011906243;;
1,74E+18;11,35580103;-0,008382628;-0,004200397;-0,002516406;;
1,74E+18;11,36587012;-0,013470891;-0,009958125;0,006833684;;
1,74E+18;11,37593799;-0,0038935;-0,012194159;0,016913545;;
1,74E+18;11,38600708;-0,004940379;-0,01577431;0,023488661;;
1,74E+18;11,39607593;-0,001647767;-0,007294477;0,017488671;;
1,74E+18;11,40614429;-0,006886252;-0,010562228;0,022122825;;
1,74E+18;11,41621289;-0,014667992;-0,003148513;0,02404789;;
1,74E+18;11,42628101;-0,01107669;0,002553507;0,008302412;;
1,74E+18;11,4363501;-0,017511107;0,001109071;0,002651154;;
1,74E+18;11,44641895;-0,006138064;0,004382617;0,007529311;;
1,74E+18;11,45648682;-0,009129647;-0,000229749;0,011603102;;
1,74E+18;11,46655615;-0,002844284;-0,008288123;0,023429373;;
1,74E+18;11,47662402;-0,007034721;-0,009608946;0,025306681;;
1,74E+18;11,48669312;-0,010626023;-0,003730158;0,036506831;;
1,74E+18;11,49676196;-0,014966098;-0,00223033;0,024418993;;
1,74E+18;11,50683008;-0,020054362;-0,003396976;0,018162682;;
1,74E+18;11,51689893;-0,015565818;-0,002716479;0,002717072;;
1,74E+18;11,52696704;-0,016762919;0,002663356;-0,002747777;;
1,74E+18;11,53703589;-0,009281039;0,000951245;0,002618612;;
1,74E+18;11,54710498;-0,00359481;-0,005893278;-0,005038969;;
1,74E+18;11,55717285;-0,014219079;-0,015340877;0,002587506;;
1,74E+18;11,56724194;0,006579963;-0,013969201;0,015380955;;
1,74E+18;11,57731055;0,006131635;-0,015292326;-0,001036462;;
1,74E+18;11,58737891;-0,008383797;-0,022506056;-0,005944898;;
1,74E+18;11,59744775;-0,003595979;-0,015840406;-0,016269698;;
1,74E+18;11,60751587;-0,006738953;-0,005496456;-0,002818324;;
1,74E+18;11,61758472;-0,017961189;-0,001980241;-0,003651888;;
1,74E+18;11,62765381;-0,011377134;-0,005935222;0,013300418;;
1,74E+18;11,63772217;-0,009731705;0,003855876;0,021036543;;
1,74E+18;11,64779077;-0,006439678;-0,004524747;0,022174546;;
1,74E+18;11,65785864;-0,003297288;-0,015154968;0,017566668;;
1,74E+18;11,66792798;-0,007038813;-0,013493651;0,009384869;;
1,74E+18;11,67799683;-0,015569325;-0,026396744;-0,004135981;;
1,74E+18;11,6880647;-0,008237667;-0,016490806;-0,007934321;;
1,74E+18;11,69813403;-0,008387889;-0,011579621;-0,000315319;;
1,74E+18;11,7082019;-0,001654197;-0,003513634;0,001754901;;
1,74E+18;11,718271;-0,000307459;-0,003998892;0,003585562;;
1,74E+18;11,72833984;-0,014372809;0,001607312;0,014257778;;
1,74E+18;11,73840796;-0,014822306;-0,006390815;0,021377998;;
1,74E+18;11,74847681;-0,007790508;-0,004980871;0,031754882;;
1,74E+18;11,7585459;-0,005246084;-0,005509128;0,036894627;;
1,74E+18;11,76861377;-0,00764087;0,001873201;0,044628068;;
1,74E+18;11,77868286;0,000290507;0,005792457;0,022131223;;
1,74E+18;11,78875073;-0,006143325;0,001109802;-0,004552899;;
1,74E+18;11,79882007;-0,00958499;-0,017596241;-0,0189694;;
1,74E+18;11,80888867;-0,007190204;-0,01868131;-0,017022629;;
1,74E+18;11,81895679;-0,014521862;-0,008263614;0,007572731;;
1,74E+18;11,82902588;-0,013324761;-0,01561579;-0,003076674;;
1,74E+18;11,83909399;-0,009883681;-0,008881865;0,000390894;;
1,74E+18;11,8491626;-0,016018822;-0,004855162;0,003961912;;
1,74E+18;11,85923193;-0,015421441;0,000750928;0,006446069;;
1,74E+18;11,8692998;-0,014971944;-0,0129607;0,005444607;;
1,74E+18;11,8793689;-0,014672668;-0,013507725;0,005376238;;
1,74E+18;11,88943677;-0,007639701;-0,006174579;0,018695388;;
1,74E+18;11,89950586;-0,00210311;0,005206542;0,025216126;;
1,74E+18;11,90957495;-0,003747954;-0,005594075;0,028004896;;
1,74E+18;11,91964282;-0,012576573;-0,006941759;0,033606209;;
1,74E+18;11,92971191;-0,010032734;-0,01307417;0,023712014;;
1,74E+18;11,93978076;-0,006890344;-0,01646674;0,011341978;;
1,74E+18;11,94984888;-0,010332593;-0,009812597;0,001913644;;
1,74E+18;11,95991797;-0,011380641;-0,007979295;-0,010786809;;
1,74E+18;11,96998608;-0,010034487;-0,006299776;0,008278131;;
1,74E+18;11,98005469;-0,004348258;-0,001976972;0,045526104;;
1,74E+18;11,99012402;-0,009436521;-0,021719582;0,091629195;;
1,74E+18;12,00019189;-0,022305355;-0,129245973;0,03507772;;
1,74E+18;12,01026074;0,006873393;0,011481572;-0,069404718;;
1,74E+18;12,02032886;0,001935352;0,043666511;-0,0304675;;
1,74E+18;12,03039795;-0,019462825;0,062520174;0,06793133;;
1,74E+18;12,04046655;0,011512743;0,010895557;0,086281477;;
1,74E+18;12,05053491;-0,023652678;-0,016261577;-0,065989722;;
1,74E+18;12,06060376;-0,005246084;-0,000975604;-0,036642106;;
1,74E+18;12,07067188;-0,01152911;-0,000107232;0,001331678;;
1,74E+18;12,08074072;-0,002549684;-0,005753828;0,00870419;;
1,74E+18;12,09080981;-0,01631576;-0,012873405;0,013218373;;
1,74E+18;12,10087793;0,003137129;-0,021206765;0,009194034;;
1,74E+18;12,11094678;-0,006139818;-0,025057901;-0,007566995;;
1,74E+18;12,12101465;-0,017062778;-0,015084976;-0,012033083;;
1,74E+18;12,13108398;-0,006139818;-0,004031342;-0,01528972;;
1,74E+18;12,14115259;-0,013172785;-0,002122773;-0,001832414;;
1,74E+18;12,1512207;0,006729016;-0,002078295;-0,001355213;;
1,74E+18;12,16129004;-0,012872926;-0,009060135;0,008721207;;
1,74E+18;12,17135791;-0,016164953;-0,014742263;0,010453062;;
1,74E+18;12,181427;-0,014369302;-0,00569054;0,012239365;;
1,74E+18;12,19149585;0,002240472;-0,014459766;0,008576568;;
1,74E+18;12,20156372;-0,007635609;-0,019112742;0,010469169;;
1,74E+18;12,21163281;0,00268997;0,000385191;0,007198494;;
1,74E+18;12,22170068;-0,014368717;-0,007228526;0,011552801;;
1,74E+18;12,23176978;-0,009130816;-0,009572733;0,011616205;;
1,74E+18;12,24183887;0,000745265;-0,002991332;0,014695316;;
1,74E+18;12,25190674;-0,005091186;-6,36E-06;0,007717721;;
1,74E+18;12,26197607;-0,01077683;-0,006656371;0,005967228;;
1,74E+18;12,27204395;-0,009280454;-0,011537572;0,00498237;;
1,74E+18;12,28211279;-0,004940379;-0,021971753;0,006693322;;
1,74E+18;12,29218188;0,000745265;-0,011428298;-0,000209997;;
1,74E+18;12,30225;-0,005988427;-0,005776428;-0,003756857;;
1,74E+18;12,3123186;-0,009579145;-0,007047192;0,006603627;;
1,74E+18;12,32238696;-0,009879004;-0,007458207;0,005582965;;
1,74E+18;12,33245581;-0,01167524;0,001058998;0,01226686;;
1,74E+18;12,3425249;-0,020803134;-0,001290058;0,017952424;;
1,74E+18;12,35259277;-0,002696984;-0,000491245;0,014722638;;
1,74E+18;12,36266187;-0,001499883;-0,001481197;0,014064201;;
1,74E+18;12,37272998;-0,010029227;-0,010179303;0,01633014;;
1,74E+18;12,38279883;-0,004942717;-0,012912668;0,011518183;;
1,74E+18;12,39286768;-0,013472061;-0,019182465;0,005723149;;
1,74E+18;12,40293604;-0,008683657;-0,009350391;0,002329287;;
1,74E+18;12,41300464;-0,012125907;-0,00869869;-0,003432785;;
1,74E+18;12,42307275;-0,003597148;-0,001989493;-0,008466121;;
1,74E+18;12,43314185;-0,0158686;3,83E-06;0,000933359;;
1,74E+18;12,44321069;-0,010182956;-0,000851516;0,010738439;;
1,74E+18;12,45327881;-0,00584405;-0,005705477;0,016644151;;
1,74E+18;12,4633479;-0,005844634;-0,004587127;0,007153664;;
1,74E+18;12,47341577;-0,003600655;-0,014175081;0,01660007;;
1,74E+18;12,48348486;-0,001206453;-0,010751093;0,014254815;;
1,74E+18;12,49355396;-0,006892098;-0,006348835;0,012526336;;
1,74E+18;12,50362183;-0,016768764;-0,012040448;0,011404645;;
1,74E+18;12,51369092;-0,007640286;-0,006079585;0,009500804;;
1,74E+18;12,52375879;-0,011232757;-0,002920491;0,019881512;;
1,74E+18;12,53382813;-0,011980945;-0,002519335;0,015017119;;
1,74E+18;12,54389673;-0,013178631;0,000165762;0,016201119;;
1,74E+18;12,55396484;-0,006445523;-0,008302923;0,008070472;;
1,74E+18;12,5640376;-0,015423779;-0,009576752;0,012838465;;
1,74E+18;12,57410547;-0,009588497;-0,011706234;0,006411317;;
1,74E+18;12,58417432;-0,004500819;-0,008124662;0,010724318;;
1,74E+18;12,59424341;-0,000760463;-0,0147729;0,00721886;;
1,74E+18;12,60431152;-0,001358429;-0,009296652;0,002694833;;
1,74E+18;12,61438013;-0,005398644;-0,006002318;0,012156636;;
1,74E+18;12,62444849;-0,011084873;-0,013374432;0,011905854;;
1,74E+18;12,63451733;0,000737082;-0,009572062;0,008468491;;
1,74E+18;12,64458643;-0,017817981;-0,001614381;0,005881996;;
1,74E+18;12,6546543;-0,013777181;-0,002616188;0,00048789;;
1,74E+18;12,66472339;-0,016021745;-0,009807332;0,000254283;;
1,74E+18;12,67479126;-0,009587913;-0,010359107;0,000734447;;
1,74E+18;12,68486035;-0,007343349;-0,003195357;-0,005255459;;
1,74E+18;12,69492944;-0,005249591;-0,013026143;0,000944728;;
1,74E+18;12,70499756;-0,009440029;-0,008221099;0,010356593;;
1,74E+18;12,71506641;-0,003454524;-0,0048171;0,018364268;;
1,74E+18;12,72513428;-0,004202128;-0,014330353;0,022003454;;
1,74E+18;12,73520361;-0,003304302;8,39E-05;0,027071334;;
1,74E+18;12,74527222;-0,012132336;-0,000527855;0,018126689;;
1,74E+18;12,75534033;-0,008990531;0,000777615;0,006596396;;
1,74E+18;12,76540942;-0,000461188;-0,015045589;0,002117134;;
1,74E+18;12,77547754;-0,020662849;-0,012529067;-0,002620463;;
1,74E+18;12,78554639;-0,011683424;-0,009456591;-0,00422647;;
1,74E+18;12,7956145;0,002832009;-0,011291063;-0,003428294;;
1,74E+18;12,80568335;0,004029109;-0,015445945;-0,005771562;;
1,74E+18;12,81575244;0,00058686;-0,008380076;0,006472152;;
1,74E+18;12,82582031;-0,008841478;-0,010114206;0,016432143;;
1,74E+18;12,8358894;-0,001209376;-0,006915739;0,018292626;;
1,74E+18;12,84595752;-0,014527707;0,000839223;0,01293716;;
1,74E+18;12,85602637;-0,009739304;0,004170618;0,00975723;;
1,74E+18;12,86609546;-0,007495909;-0,006433723;0,007918728;;
1,74E+18;12,87616357;-0,017072131;-0,014094823;0,007584233;;
1,74E+18;12,88623218;-0,013780104;-0,01487963;0,003425523;;
1,74E+18;12,89630054;-0,005250176;-0,017267594;0,009927236;;
1,74E+18;12,90636938;-0,000461188;-0,004423438;0,011153362;;
1,74E+18;12,91643823;-0,022159809;-0,006102733;0,010572733;;
1,74E+18;12,92650635;-0,013780104;-0,002945246;0,01201216;;
1,74E+18;12,93657544;-0,026648353;-0,005704477;0,0023012;;
1,74E+18;12,94664331;-0,013778935;-0,009251041;-0,002286171;;
1,74E+18;12,9567124;0,029918168;0,001989251;0,004451743;;
1,74E+18;12,96678149;-0,036070846;-0,014088941;0,009390934;;
1,74E+18;12,97684961;-0,026643092;-0,014013168;0,01829338;;
1,74E+18;12,98691846;-0,007339841;-0,007021017;0,009647301;;
1,74E+18;12,99698633;-0,014971944;-0,007605465;0,013258922;;
1,74E+18;13,00705566;-0,016918402;-0,004783709;0,007288784;;
1,74E+18;13,01712427;-0,013926819;0,00732247;0,011779767;;
1,74E+18;13,02719214;0,012858897;0,011312686;0,018468516;;
1,74E+18;13,03726147;-0,022155718;-0,001632474;-0,003512381;;
